UTCTimestamp_ms,SpO2
1719065374404,0
1719065374404,0
1719065374404,0
1719065376615,0
1719065376615,0
1719065378838,0
1719065378838,0
1719065381019,0
1719065381019,0
1719065383246,0
1719065383246,0
1719065385448,0
1719065385448,0
1719065385448,0
1719065387655,0
1719065387655,0
1719065389996,0
1719065389996,0
1719065392199,0
1719065392199,0
1719065394397,0
1719065394397,0
1719065396598,0
1719065396598,0
1719065396598,0
1719065398804,0
1719065398804,0
1719065401010,0
1719065401010,0
1719065403210,0
1719065403210,0
1719065405269,0
1719065405269,0
1719065407618,0
1719065407618,0
1719065407618,0
1719065409833,0
1719065409833,0
1719065412025,0
1719065412025,0
1719065414233,0
1719065414233,0
1719065416440,0
1719065416440,0
1719065418632,0
1719065418632,0
1719065418632,0
1719065420834,99
1719065420834,99
1719065423055,99
1719065423055,100
1719065425246,100
1719065425246,100
1719065427453,100
1719065427453,100
1719065429663,99
1719065429663,99
1719065429663,99
1719065431861,98
1719065431861,97
1719065434069,96
1719065434069,95
1719065436277,93
1719065436277,92
1719065438468,91
1719065438468,90
1719065440680,89
1719065440680,89
1719065440680,89
1719065442886,89
1719065442886,89
1719065445086,89
1719065445086,89
1719065447291,88
1719065447291,88
1719065449492,88
1719065449492,88
1719065451687,88
1719065451687,88
1719065451687,88
1719065453896,88
1719065453896,88
1719065456106,88
1719065456106,88
1719065458302,88
1719065458302,88
1719065460363,88
1719065460363,0
1719065462565,0
1719065462565,0
1719065462565,0
1719065464908,0
1719065464908,0
1719065467112,0
1719065467112,0
1719065469319,0
1719065469319,0
1719065471529,0
1719065471529,0
1719065473735,0
1719065473735,0
1719065473735,0
1719065475933,0
1719065475933,0
1719065478134,0
1719065478134,0
1719065480339,0
1719065480339,0
1719065482541,0
1719065482541,0
1719065484749,0
1719065484749,0
1719065484749,0
1719065486952,0
1719065486952,0
1719065489159,0
1719065489159,0
1719065491360,0
1719065491360,0
1719065493565,0
1719065493565,0
1719065495775,0
1719065495775,0
1719065495775,0
1719065497970,0
1719065497970,0
1719065500169,0
1719065500169,0
1719065502385,0
1719065502385,0
1719065504590,0
1719065504590,0
1719065506789,0
1719065506789,0
1719065506789,0
1719065508990,0
1719065508990,0
1719065511197,0
1719065511197,0
1719065513396,0
1719065513396,0
1719065515603,0
1719065515603,0
1719065517805,0
1719065517805,0
1719065517805,0
1719065519873,0
1719065519873,0
1719065522218,0
1719065522218,0
1719065524425,0
1719065524425,0
1719065526627,0
1719065526627,0
1719065528685,0
1719065528685,0
1719065528685,0
1719065530904,0
1719065530904,0
1719065533108,0
1719065533108,91
1719065535311,91
1719065535311,91
1719065537606,90
1719065537606,91
1719065539858,91
