UTCTimestamp_ms,SpO2
1719238691745,0
1719238691745,0
1719238691745,0
1719238694124,0
1719238694124,0
1719238696281,0
1719238696281,0
1719238698483,0
1719238698483,0
1719238700695,0
1719238700695,0
1719238702888,0
1719238702888,0
1719238702888,0
1719238705098,0
1719238705098,0
1719238707308,0
1719238707308,0
1719238709505,0
1719238709505,0
1719238711707,0
1719238711707,0
1719238713914,0
1719238713914,0
1719238713914,0
1719238716116,0
1719238716116,0
1719238718318,0
1719238718318,0
1719238720523,0
1719238720523,0
1719238722719,0
1719238722719,0
1719238724930,0
1719238724930,0
1719238724930,0
1719238727130,0
1719238727130,0
1719238729334,0
1719238729334,0
1719238731543,0
1719238731543,0
1719238733741,0
1719238733741,0
1719238735947,0
1719238735947,0
1719238735947,0
1719238738149,0
1719238738149,0
1719238740191,0
1719238740191,99
1719238742411,99
1719238742411,98
1719238744609,98
1719238744609,99
1719238746827,99
1719238746827,99
1719238746827,99
1719238749163,100
1719238749163,100
1719238751381,99
1719238751381,99
1719238753580,98
1719238753580,97
1719238755783,95
1719238755783,93
1719238757988,92
1719238757988,92
1719238757988,91
1719238760184,91
1719238760184,91
1719238762393,92
1719238762393,92
1719238764596,92
1719238764596,93
1719238766800,93
1719238766800,94
1719238768999,94
1719238768999,95
1719238768999,95
1719238771210,95
1719238771210,94
1719238773414,94
1719238773414,95
1719238775621,95
1719238775621,95
1719238777820,95
1719238777820,96
1719238780021,96
1719238780021,96
1719238780021,96
1719238782230,95
1719238782230,95
1719238784443,95
1719238784443,95
1719238786642,96
1719238786642,96
1719238788839,96
1719238788839,95
1719238791044,95
1719238791044,94
1719238791044,93
1719238793247,93
1719238793247,93
1719238795452,92
1719238795452,92
1719238797656,92
1719238797656,92
1719238799857,92
1719238799857,92
1719238802063,93
1719238802063,93
1719238802063,93
1719238804269,93
1719238804269,93
1719238806475,93
1719238806475,93
1719238808678,93
1719238808678,93
1719238810884,92
1719238810884,92
1719238813083,92
1719238813083,92
1719238813083,92
1719238815285,92
1719238815285,92
1719238817498,92
1719238817498,92
1719238819694,92
1719238819694,92
1719238821913,91
1719238821913,92
1719238824122,92
1719238824122,92
1719238824122,92
1719238826311,92
1719238826311,93
1719238828522,93
1719238828522,93
1719238830719,93
1719238830719,93
1719238832922,93
1719238832922,93
1719238835126,93
1719238835126,93
1719238835126,93
1719238837334,93
1719238837334,93
1719238839538,93
1719238839538,93
1719238841736,93
1719238841736,93
1719238843944,93
1719238843944,93
1719238846146,93
1719238846146,93
1719238846146,93
1719238848345,94
1719238848345,94
1719238850563,94
1719238850563,94
1719238852760,94
1719238852760,94
1719238854969,94
1719238854969,94
1719238857173,94
1719238857173,94
1719238857173,94
1719238859371,94
1719238859371,94
1719238861423,94
1719238861423,94
1719238863776,94
1719238863776,94
1719238865973,94
1719238865973,94
1719238868036,94
1719238868036,94
1719238868036,94
1719238870377,94
1719238870377,94
1719238872573,94
1719238872573,94
1719238874778,94
1719238874778,94
1719238876984,94
1719238876984,94
1719238879186,94
1719238879186,94
1719238879186,94
1719238881392,94
1719238881392,94
1719238883599,95
1719238883599,95
