UTCTimestamp_ms,SpO2
1722261128554,0
1722261128554,0
1722261128554,0
1722261130754,0
1722261130754,0
1722261132948,0
1722261132948,0
1722261135157,0
1722261135157,0
1722261137360,0
1722261137360,0
1722261139596,0
1722261139596,0
1722261139596,0
1722261141772,0
1722261141772,99
1722261143956,99
1722261143956,99
1722261146288,98
1722261146288,97
1722261148486,97
1722261148486,96
1722261150681,95
1722261150681,95
1722261150681,94
1722261152903,94
1722261152903,94
1722261155096,94
1722261155096,94
1722261157152,94
1722261157152,94
1722261159493,94
1722261159493,94
1722261161710,94
1722261161710,94
1722261161710,94
1722261163917,95
1722261163917,95
1722261166114,95
1722261166114,95
1722261168316,95
1722261168316,95
1722261170519,94
1722261170519,94
1722261172724,94
1722261172724,94
1722261172724,93
1722261174932,93
1722261174932,93
1722261177132,93
1722261177132,93
1722261179328,93
1722261179328,93
1722261181396,93
1722261181396,92
1722261183739,92
1722261183739,92
1722261183739,92
1722261185946,92
1722261185946,92
1722261188142,92
1722261188142,92
1722261190351,92
1722261190351,92
1722261192555,92
1722261192555,93
1722261194746,93
1722261194746,93
1722261194746,93
1722261196812,93
1722261196812,93
1722261199021,93
1722261199021,92
1722261201226,92
1722261201226,92
1722261203573,93
1722261203573,92
1722261205770,92
1722261205770,92
1722261205770,92
1722261207969,92
1722261207969,93
1722261210194,93
1722261210194,94
1722261212376,95
1722261212376,95
1722261214575,96
1722261214575,96
1722261216787,96
1722261216787,97
1722261216787,97
1722261218990,97
1722261218990,96
1722261221189,96
1722261221189,96
1722261223396,96
1722261223396,96
1722261225600,96
1722261225600,97
1722261227805,97
1722261227805,97
1722261227805,97
1722261230001,97
1722261230001,97
1722261232206,97
1722261232206,98
1722261234407,98
1722261234407,98
1722261236605,98
1722261236605,98
1722261238801,97
1722261238801,97
1722261238801,97
1722261240866,96
1722261240866,96
1722261243208,96
1722261243208,95
1722261245404,95
1722261245404,95
1722261247470,95
1722261247470,95
1722261249713,95
1722261249713,95
1722261249713,95
1722261252018,95
1722261252018,95
1722261254232,95
1722261254232,95
1722261256420,95
1722261256420,95
1722261258624,94
1722261258624,94
1722261260831,95
1722261260831,95
1722261260831,95
1722261263036,96
1722261263036,97
1722261265227,97
1722261265227,96
1722261267441,96
1722261267441,96
1722261269641,96
1722261269641,96
1722261271739,96
1722261271739,97
1722261271739,97
1722261273910,97
1722261273910,97
1722261276106,0
1722261276106,0
1722261278343,0
1722261278343,0
1722261280661,0
1722261280661,0
1722261282871,98
1722261282871,98
1722261282871,98
1722261285059,98
1722261285059,98
1722261287264,97
1722261287264,97
1722261289474,97
1722261289474,97
1722261291669,96
1722261291669,96
1722261293876,95
1722261293876,95
1722261293876,95
1722261296081,95
1722261296081,96
1722261298290,96
1722261298290,96
1722261300330,96
1722261300330,97
1722261302697,97
1722261302697,97
1722261304903,97
1722261304903,98
1722261304903,98
1722261307111,98
1722261307111,97
1722261309313,97
1722261309313,97
1722261311516,97
1722261311516,96
1722261313718,96
1722261313718,96
1722261315921,97
1722261315921,97
1722261315921,97
1722261318113,97
1722261318113,97
1722261320318,97
1722261320318,96
1722261322517,96
1722261322517,96
1722261324712,96
1722261324712,96
1722261326920,96
1722261326920,96
1722261326920,95
1722261329122,95
1722261329122,94
1722261331330,94
1722261331330,94
1722261333531,94
1722261333531,95
1722261335738,95
1722261335738,95
1722261337936,95
1722261337936,95
1722261337936,95
1722261340135,95
1722261340135,95
1722261342343,94
1722261342343,94
1722261344553,94
1722261344553,94
1722261346766,94
1722261346766,94
1722261348957,94
1722261348957,94
