UTCTimestamp_ms,SpO2
1722263077868,0
1722263077868,0
1722263077868,0
1722263080067,0
1722263080067,0
1722263082262,0
1722263082262,0
1722263084464,0
1722263084464,0
1722263086650,0
1722263086650,0
1722263088837,0
1722263088837,0
1722263088837,0
1722263091031,0
1722263091031,100
1722263093353,100
1722263093353,99
1722263095543,0
1722263095543,0
1722263097744,0
1722263097744,0
1722263099790,0
1722263099790,0
1722263099790,0
1722263102147,0
1722263102147,0
1722263104211,0
1722263104211,0
1722263106411,0
1722263106411,0
1722263108600,0
1722263108600,0
1722263110945,0
1722263110945,0
1722263110945,0
1722263113139,0
1722263113139,0
1722263115357,0
1722263115357,0
1722263117554,0
1722263117554,0
1722263119752,0
1722263119752,0
1722263121939,0
1722263121939,0
1722263121939,0
1722263124146,0
1722263124146,0
1722263126342,0
1722263126342,0
1722263128542,0
1722263128542,0
1722263130735,0
1722263130735,0
1722263132934,0
1722263132934,0
1722263132934,0
1722263135144,0
1722263135144,0
1722263137350,0
1722263137350,0
1722263139526,0
1722263139526,0
1722263141726,0
1722263141726,0
1722263143926,0
1722263143926,0
1722263143926,0
1722263146135,0
1722263146135,0
1722263148333,0
1722263148333,0
1722263150530,0
1722263150530,0
1722263152729,0
1722263152729,0
1722263154930,0
1722263154930,0
1722263154930,0
1722263157120,0
1722263157120,0
1722263159328,0
1722263159328,0
1722263161377,0
1722263161377,0
1722263163720,0
1722263163720,0
1722263165914,0
1722263165914,0
1722263165914,0
1722263168129,0
1722263168129,0
1722263170322,0
1722263170322,0
1722263172518,0
1722263172518,0
1722263174722,0
1722263174722,0
1722263176924,0
1722263176924,0
1722263176924,0
1722263179123,0
1722263179123,0
1722263181324,0
1722263181324,0
1722263183506,0
1722263183506,0
1722263185719,0
1722263185719,0
1722263187917,0
1722263187917,0
1722263187917,0
1722263190130,0
1722263190130,0
1722263192313,0
1722263192313,0
1722263194516,0
1722263194516,0
1722263196716,0
1722263196716,0
1722263198915,0
1722263198915,0
1722263198915,0
1722263201115,0
1722263201115,0
1722263203320,0
1722263203320,0
1722263205500,0
1722263205500,0
1722263207705,0
1722263207705,0
1722263209905,0
1722263209905,0
1722263209905,0
1722263212100,0
1722263212100,0
1722263214313,0
1722263214313,0
1722263216504,0
1722263216504,0
1722263218680,0
1722263218680,0
1722263220719,0
1722263220719,0
1722263220719,0
1722263223067,0
1722263223067,0
1722263225269,0
1722263225269,0
1722263227469,0
1722263227469,0
1722263229670,0
1722263229670,0
1722263231864,0
1722263231864,0
1722263231864,0
1722263234069,0
1722263234069,0
1722263236273,0
1722263236273,0
1722263238474,0
1722263238474,0
1722263240669,0
1722263240669,0
1722263242873,0
1722263242873,0
1722263242873,0
1722263245067,0
1722263245067,0
1722263247268,0
1722263247268,0
1722263249463,0
1722263249463,0
