UTCTimestamp_ms,SpO2
1719408310942,0
1719408310942,0
1719408310942,0
1719408313165,0
1719408313165,0
1719408315342,0
1719408315342,0
1719408317542,0
1719408317542,0
1719408319742,0
1719408319742,0
1719408321929,0
1719408321929,0
1719408321929,0
1719408324173,0
1719408324173,0
1719408326462,0
1719408326462,0
1719408328663,0
1719408328663,0
1719408330862,0
1719408330862,0
1719408333064,0
1719408333064,0
1719408333064,0
1719408335271,0
1719408335271,0
1719408337469,0
1719408337469,0
1719408339672,0
1719408339672,0
1719408341855,0
1719408341855,0
1719408344064,0
1719408344064,0
1719408344064,0
1719408346261,0
1719408346261,0
1719408348462,0
1719408348462,0
1719408350674,0
1719408350674,0
1719408352868,0
1719408352868,0
1719408355059,0
1719408355059,0
1719408355059,0
1719408357246,0
1719408357246,0
1719408359460,0
1719408359460,0
1719408361659,0
1719408361659,0
1719408363858,0
1719408363858,0
1719408366060,0
1719408366060,0
1719408366060,0
1719408368264,0
1719408368264,0
1719408370467,0
1719408370467,0
1719408372673,0
1719408372673,0
1719408374872,0
1719408374872,0
1719408377082,0
1719408377082,0
1719408377082,0
1719408379267,0
1719408379267,0
1719408381472,0
1719408381472,0
1719408383669,0
1719408383669,0
1719408385872,0
1719408385872,0
1719408388082,0
1719408388082,0
1719408388082,0
1719408390279,0
1719408390279,0
1719408392474,0
1719408392474,0
1719408394682,0
1719408394682,0
1719408396884,0
1719408396884,0
1719408399082,0
1719408399082,0
1719408399082,0
1719408401288,0
1719408401288,0
1719408403488,0
1719408403488,0
1719408405692,0
1719408405692,0
1719408407894,0
1719408407894,0
1719408410084,0
1719408410084,0
1719408410084,0
1719408412289,0
1719408412289,0
1719408414489,0
1719408414489,0
1719408416687,0
1719408416687,0
1719408418901,0
1719408418901,0
1719408421100,0
1719408421100,0
1719408421100,0
1719408423291,0
1719408423291,0
1719408425500,0
1719408425500,0
1719408427693,0
1719408427693,0
1719408429910,0
1719408429910,0
1719408432092,0
1719408432092,0
1719408432092,0
1719408434297,0
1719408434297,0
1719408436504,0
1719408436504,0
1719408438696,0
1719408438696,0
1719408440746,0
1719408440746,0
1719408442974,0
1719408442974,0
1719408442974,0
1719408445217,0
1719408445217,0
1719408447367,0
1719408447367,0
1719408449555,0
1719408449555,0
1719408451776,0
1719408451776,0
1719408453968,0
1719408453968,0
1719408453968,0
1719408456215,0
1719408456215,0
1719408458375,0
1719408458375,0
1719408460569,0
1719408460569,0
1719408462901,0
1719408462901,0
1719408465113,0
1719408465113,0
1719408465113,0
1719408467309,0
1719408467309,99
1719408469525,100
1719408469525,100
1719408471719,100
1719408471719,99
1719408473912,100
1719408473912,100
1719408476112,100
1719408476112,100
1719408476112,0
1719408478324,0
1719408478324,0
1719408480383,0
1719408480383,0
1719408482723,0
1719408482723,0
1719408484926,0
1719408484926,0
1719408487125,0
1719408487125,0
1719408487125,0
1719408489334,0
1719408489334,0
1719408491541,0
1719408491541,0
1719408493736,0
1719408493736,0
1719408495942,0
1719408495942,0
1719408498145,0
1719408498145,99
1719408498145,99
1719408500351,99
1719408500351,99
1719408502549,99
1719408502549,99
1719408504759,99
1719408504759,100
1719408506964,100
1719408506964,99
1719408509156,99
1719408509156,99
1719408509156,99
1719408511367,99
1719408511367,99
1719408513564,99
1719408513564,99
1719408515767,99
1719408515767,99
1719408517987,99
1719408517987,99
1719408520171,99
1719408520171,99
1719408520171,99
1719408522377,99
1719408522377,99
1719408524588,99
1719408524588,99
1719408526780,99
1719408526780,99
1719408528983,99
1719408528983,99
1719408531193,100
1719408531193,100
1719408531193,99
1719408533392,99
1719408533392,99
1719408535593,99
1719408535593,99
1719408537804,100
1719408537804,100
1719408539850,100
1719408539850,100
1719408542188,99
1719408542188,99
1719408542188,99
1719408544385,99
1719408544385,99
1719408546587,99
1719408546587,99
1719408548792,99
1719408548792,0
1719408551005,0
1719408551005,0
1719408553195,0
1719408553195,0
1719408553195,0
1719408555398,0
1719408555398,0
1719408557598,0
1719408557598,0
1719408559809,0
1719408559809,0
1719408562014,0
1719408562014,0
1719408564215,0
1719408564215,0
1719408564215,0
1719408566423,0
1719408566423,0
1719408568620,0
1719408568620,0
1719408570824,0
1719408570824,0
1719408573027,0
1719408573027,0
1719408575228,0
1719408575228,0
1719408575228,0
1719408577427,0
1719408577427,0
1719408579627,0
1719408579627,0
1719408581698,0
1719408581698,0
1719408584040,0
1719408584040,0
1719408586246,0
1719408586246,0
1719408586246,0
1719408588441,0
1719408588441,0
1719408590644,0
1719408590644,0
1719408592847,0
1719408592847,0
1719408595054,0
1719408595054,0
1719408597251,0
1719408597251,0
1719408597251,0
1719408599450,0
1719408599450,0
1719408601508,0
1719408601508,0
1719408603852,0
1719408603852,0
1719408606055,0
1719408606055,0
1719408608261,0
1719408608261,0
1719408608261,0
1719408610457,0
1719408610457,0
1719408612660,96
1719408612660,96
1719408614859,96
1719408614859,96
1719408617074,0
1719408617074,0
1719408619268,0
1719408619268,0
1719408619268,0
1719408621471,0
1719408621471,0
1719408623685,0
1719408623685,0
1719408625886,98
1719408625886,98
1719408628082,97
1719408628082,0
1719408630289,0
1719408630289,0
1719408630289,0
1719408632492,0
1719408632492,0
1719408634690,0
1719408634690,0
1719408636900,0
1719408636900,0
1719408639096,0
1719408639096,0
1719408641304,0
1719408641304,0
1719408641304,0
1719408643493,0
