UTCTimestamp,SpO2,RR,HR,IBI
1666877841608,0,0,0,0
1666877841608,0,0,0,0
1666877841608,0,0,0,26.0935935974121
1666877843784,0,0,0,33.9010276794434
1666877843784,0,0,0,16.3518733978271
1666877846029,0,0,0,25.0919914245605
1666877846029,0,0,0,23.481653213501
1666877848218,0,0,0,18.9487628936768
1666877848218,0,0,0,18.098653793335
1666877850433,0,0,0,13.5746974945068
1666877850433,0,0,0,15.9540233612061
1666877852639,0,0,0,15.7970180511475
1666877852639,0,0,0,22.6908855438232
1666877852639,0,0,0,20.1677207946777
1666877854827,0,0,0,26.9928321838379
1666877854827,0,0,0,16.702054977417
1666877857130,0,0,0,16.702054977417
1666877857130,0,0,0,33.0597686767578
1666877859214,0,0,0,29.6382713317871
1666877859214,0,0,0,13.0511503219604
1666877861465,0,0,0,25.7543411254883
1666877861465,0,0,0,25.151782989502
1666877863662,0,0,0,25.151782989502
1666877863662,0,0,0,30.3585758209229
1666877863662,0,0,0,30.3585758209229
1666877865801,0,0,0,30.3585758209229
1666877865801,0,0,0,30.3585758209229
1666877868021,0,0,0,101.867950439453
1666877868021,0,0,0,21.3391036987305
1666877870212,0,0,0,12.6794462203979
1666877870212,0,0,0,11.9595584869385
1666877872462,0,0,0,19.8070392608643
1666877872462,0,0,0,19.8070392608643
1666877874641,0,0,0,16.4935932159424
1666877874641,0,0,0,13.8677215576172
1666877874641,0,0,0,30.7110538482666
1666877876794,0,0,0,15.4839458465576
1666877876794,0,0,0,15.5982990264893
1666877878991,0,0,0,13.9670085906982
1666877878991,0,0,0,19.0481910705566
1666877881270,0,0,0,27.4071464538574
1666877881270,0,0,0,28.0297870635986
1666877883458,0,0,0,28.0297870635986
1666877883458,0,0,0,52.37109375
1666877885594,0,0,0,34.1154937744141
1666877885594,0,0,0,23.2852535247803
1666877885594,0,0,0,23.2852535247803
1666877887829,0,0,0,41.3908996582031
1666877887829,0,0,0,41.3908996582031
1666877890080,0,0,0,41.3908996582031
1666877890080,0,0,0,68.8544235229492
1666877892270,0,0,0,19.2110958099365
1666877892270,0,0,0,22.6442623138428
1666877894476,0,0,0,22.6442623138428
1666877894476,0,0,0,29.4222526550293
1666877896665,0,0,0,24.9327697753906
1666877896665,0,0,0,29.8460655212402
