UTCTimestamp,SpO2,RR,HR,IBI
1627049050,0,0,0,0
1627049051,0,0,0,0
1627049052,0,0,0,26.1056823730469
1627049053,0,0,0,26.1056823730469
1627049054,0,0,0,26.1056823730469
1627049055,0,0,0,26.1056823730469
1627049056,0,0,0,26.1056823730469
1627049057,0,0,0,137.924926757812
1627049058,0,0,0,26.8974304199219
1627049059,0,0,0,27.3125553131104
1627049060,0,0,0,27.3125553131104
1627049061,0,0,0,27.950252532959
1627049062,0,0,0,27.5458679199219
1627049063,0,0,0,26.284948348999
1627049064,0,0,0,27.4378719329834
1627049065,0,0,0,28.0530185699463
1627049066,0,0,0,27.0007972717285
1627049067,0,0,0,27.629358291626
1627049068,0,0,0,26.4064636230469
1627049069,0,0,0,27.4783744812012
1627049070,0,0,0,26.4062385559082
1627049071,0,0,0,26.4062385559082
1627049072,0,0,0,26.9948883056641
1627049073,0,0,0,28.1450729370117
1627049074,0,0,0,25.0282554626465
1627049075,0,0,0,36.5654716491699
1627049076,0,0,0,21.4702816009521
1627049077,0,0,0,12.5573482513428
1627049078,0,0,0,18.2688083648682
1627049079,0,0,0,18.2688083648682
1627049080,0,0,0,21.5195236206055
1627049081,0,0,0,21.5195236206055
1627049082,0,0,0,44.0955352783203
1627049083,0,0,0,14.0697612762451
1627049084,0,0,0,12.5887422561646
1627049085,0,0,0,17.079719543457
1627049086,0,0,0,29.7499198913574
1627049087,0,0,0,32.3731689453125
1627049088,0,0,0,17.0460166931152
1627049089,0,0,0,16.5155963897705
1627049090,0,0,0,16.5155963897705
1627049091,0,0,0,57.1610870361328
1627049092,0,0,0,24.6190090179443
1627049093,0,0,0,16.1050891876221
1627049094,0,0,0,24.0179748535156
1627049095,0,0,0,27.7957916259766
1627049096,0,0,0,37.6763687133789
1627049097,0,0,0,21.2460556030273
1627049098,0,0,0,21.2913436889648
1627049099,0,0,0,15.843092918396
1627049100,0,0,0,15.843092918396
1627049101,0,0,0,41.4940605163574
1627049102,0,0,0,30.7878284454346
1627049103,0,0,0,30.2947807312012
1627049104,0,0,0,16.9483585357666
1627049105,0,0,0,30.7124290466309
1627049106,0,0,0,30.7124290466309
1627049107,0,0,0,30.7124290466309
1627049108,0,0,0,62.8380584716797
1627049109,0,0,0,62.8380584716797
1627049110,0,0,0,48.7039833068848
1627049111,0,0,0,30.4129390716553
1627049112,0,0,0,26.7013378143311
1627049113,0,0,0,26.7013378143311
1627049114,0,0,0,26.7013378143311
1627049115,0,0,0,26.7013378143311
1627049116,0,0,0,26.7013378143311
1627049117,0,0,0,26.7013378143311
1627049118,0,0,0,143.825271606445
1627049119,0,0,0,32.9323348999023
1627049120,0,0,0,13.7029037475586
1627049121,0,0,0,28.8382892608643
1627049122,0,0,0,28.8382892608643
