UTCTimestamp_ms,SpO2
1695038487874,0
1695038487874,0
1695038487874,0
1695038490075,0
1695038490075,0
1695038492033,0
1695038492033,0
1695038495045,0
1695038495045,0
1695038497163,0
1695038497163,0
1695038499296,0
1695038499296,0
1695038499296,0
1695038501506,0
1695038501506,0
1695038503721,0
1695038503721,0
1695038505897,0
1695038505897,0
1695038508040,0
1695038508040,0
1695038510044,0
1695038510044,0
1695038510044,0
1695038512041,0
1695038512041,99
1695038515032,99
1695038515032,99
1695038517045,99
1695038517045,99
1695038519195,99
1695038519195,99
1695038521403,100
1695038521403,100
1695038521403,99
1695038523034,99
1695038523034,99
1695038526044,98
1695038526044,97
1695038528038,97
1695038528038,96
1695038530035,96
1695038530035,95
1695038532038,95
1695038532038,95
1695038532038,95
1695038535030,96
1695038535030,96
1695038537044,96
1695038537044,96
1695038539042,96
1695038539042,96
1695038541034,96
1695038541034,96
1695038543037,96
1695038543037,96
1695038543037,96
1695038546032,96
1695038546032,97
1695038548037,97
1695038548037,96
1695038550038,96
1695038550038,96
1695038552029,96
1695038552029,96
1695038555036,97
1695038555036,97
1695038555036,96
1695038557036,96
1695038557036,96
1695038559042,96
1695038559042,96
1695038561037,96
1695038561037,96
1695038563035,96
1695038563035,96
1695038566034,96
1695038566034,96
1695038566034,96
1695038568040,96
1695038568040,96
1695038570036,96
1695038570036,96
1695038572041,96
1695038572041,96
1695038574032,96
1695038574032,96
1695038577035,96
1695038577035,96
1695038577035,96
1695038579031,95
1695038579031,95
1695038581191,95
1695038581191,95
1695038583038,95
1695038583038,95
1695038586039,95
1695038586039,95
1695038588029,95
1695038588029,95
1695038588029,95
1695038590035,95
1695038590035,96
1695038592041,96
1695038592041,96
1695038594039,95
1695038594039,95
1695038597031,95
1695038597031,95
1695038599039,95
1695038599039,95
1695038599039,95
1695038601032,95
1695038601032,96
1695038603030,97
1695038603030,97
1695038606032,97
1695038606032,97
1695038608041,97
1695038608041,97
1695038610028,97
1695038610028,97
1695038610028,97
1695038612046,0
1695038612046,0
1695038614031,0
1695038614031,0
1695038617033,0
1695038617033,0
1695038619036,0
1695038619036,0
1695038621029,0
1695038621029,0
1695038621029,0
1695038623032,0
1695038623032,0
1695038626040,0
1695038626040,0
1695038628037,0
1695038628037,0
1695038630035,0
1695038630035,0
1695038632042,0
1695038632042,0
1695038632042,0
1695038634043,0
1695038634043,0
1695038637035,0
1695038637035,0
1695038639035,0
1695038639035,0
1695038641165,0
1695038641165,0
1695038643038,94
1695038643038,94
1695038643038,94
1695038646035,94
1695038646035,0
1695038648033,0
1695038648033,0
1695038650040,94
1695038650040,94
1695038652043,94
1695038652043,93
1695038654041,93
1695038654041,93
1695038654041,94
1695038657032,94
1695038657032,93
1695038659032,93
1695038659032,93
1695038661035,93
1695038661035,93
1695038663051,93
1695038663051,93
1695038665298,93
1695038665298,93
1695038665298,0
1695038667502,0
1695038667502,0
1695038669714,93
1695038669714,93
1695038672035,93
1695038672035,94
1695038674037,94
1695038674037,94
1695038677036,94
1695038677036,94
1695038677036,94
1695038679051,94
1695038679051,94
1695038681030,94
1695038681030,94
1695038683033,94
1695038683033,94
1695038685033,94
1695038685033,94
1695038688032,94
1695038688032,94
1695038688032,94
1695038690032,94
1695038690032,94
1695038692047,94
1695038692047,94
1695038694030,94
1695038694030,94
1695038697034,94
1695038697034,94
1695038699038,94
1695038699038,94
1695038699038,95
1695038701168,95
1695038701168,95
1695038703039,95
1695038703039,95
1695038705168,95
1695038705168,95
1695038708030,95
1695038708030,96
1695038710041,95
1695038710041,95
1695038710041,95
1695038712047,95
1695038712047,95
1695038714037,95
1695038714037,94
1695038717041,94
1695038717041,95
1695038719032,95
1695038719032,95
1695038721028,95
1695038721028,95
1695038721028,95
1695038723039,95
1695038723039,95
1695038725042,95
1695038725042,95
1695038728035,95
1695038728035,95
1695038730030,95
1695038730030,95
1695038732039,95
1695038732039,95
1695038732039,95
1695038734036,95
1695038734036,95
1695038736034,95
1695038736034,95
1695038739049,95
1695038739049,95
1695038741036,95
1695038741036,95
1695038743037,95
1695038743037,95
1695038743037,95
1695038745031,94
1695038745031,94
1695038748054,94
1695038748054,94
1695038750027,94
1695038750027,94
1695038752042,94
1695038752042,95
1695038754056,95
1695038754056,94
1695038754056,94
1695038756035,94
1695038756035,94
1695038759031,95
1695038759031,95
1695038761168,95
1695038761168,95
1695038763030,95
1695038763030,95
1695038765041,95
1695038765041,95
1695038765041,95
1695038768033,95
1695038768033,95
1695038770046,95
1695038770046,95
