UTCTimestamp_ms,SpO2
1666700108970,0
1666700108970,0
1666700108970,0
1666700111167,0
1666700111167,0
1666700113371,0
1666700113371,0
1666700115561,0
1666700115561,0
1666700117768,0
1666700117768,0
1666700119971,0
1666700119971,0
1666700119971,0
1666700122172,0
1666700122172,0
1666700124419,0
1666700124419,0
1666700126612,0
1666700126612,0
1666700128819,0
1666700128819,0
1666700131012,0
1666700131012,0
1666700131012,0
1666700133207,0
1666700133207,0
1666700135413,0
1666700135413,0
1666700137600,0
1666700137600,0
1666700139797,0
1666700139797,0
1666700141997,0
1666700141997,0
1666700141997,0
1666700144191,0
1666700144191,0
1666700146379,0
1666700146379,0
1666700148576,0
1666700148576,0
1666700150777,0
1666700150777,0
1666700152966,0
1666700152966,0
1666700152966,0
1666700155164,0
1666700155164,0
1666700157355,0
1666700157355,0
1666700159549,0
1666700159549,0
1666700161739,0
1666700161739,0
1666700163942,0
1666700163942,0
1666700163942,0
1666700166129,0
1666700166129,0
1666700168333,0
1666700168333,0
1666700170467,0
1666700170467,0
1666700172719,0
1666700172719,0
1666700174919,0
1666700174919,0
1666700174919,0
1666700177113,0
1666700177113,0
1666700179222,0
1666700179222,0
1666700181459,0
1666700181459,0
1666700183661,0
1666700183661,0
1666700185828,0
1666700185828,0
1666700185828,0
1666700188064,0
1666700188064,0
1666700190224,0
1666700190224,0
1666700192465,0
1666700192465,0
1666700194662,0
1666700194662,0
1666700196866,0
1666700196866,0
1666700196866,0
1666700199065,0
1666700199065,0
1666700201268,0
1666700201268,0
1666700203467,0
1666700203467,0
1666700205630,0
1666700205630,0
1666700207868,0
1666700207868,85
1666700207868,85
1666700210079,85
1666700210079,85
1666700212247,85
1666700212247,85
1666700214523,85
1666700214523,86
1666700216707,86
1666700216707,85
1666700218907,85
1666700218907,86
1666700218907,86
1666700221107,87
1666700221107,88
1666700223316,90
1666700223316,91
1666700225502,91
1666700225502,92
1666700227701,92
1666700227701,93
1666700229890,93
1666700229890,93
1666700229890,93
1666700232081,93
1666700232081,93
1666700234280,93
1666700234280,93
1666700236479,92
1666700236479,92
1666700238669,92
1666700238669,92
1666700240870,92
1666700240870,92
1666700240870,92
1666700243067,91
1666700243067,91
1666700245253,91
1666700245253,91
1666700247463,91
1666700247463,91
1666700249651,91
1666700249651,91
1666700251839,91
1666700251839,91
1666700251839,91
1666700254047,91
1666700254047,91
1666700256235,91
1666700256235,91
1666700258431,92
1666700258431,93
1666700260616,93
1666700260616,93
1666700262817,93
1666700262817,93
1666700262817,93
1666700265010,93
1666700265010,93
1666700267216,93
1666700267216,93
1666700269410,93
1666700269410,93
1666700271606,93
1666700271606,93
1666700273799,93
1666700273799,93
1666700273799,93
1666700275991,93
1666700275991,93
1666700278191,93
1666700278191,93
1666700280387,93
1666700280387,93
1666700282571,93
1666700282571,92
1666700284776,92
1666700284776,92
1666700284776,92
1666700286975,92
1666700286975,92
1666700289164,92
1666700289164,92
1666700291364,92
1666700291364,92
1666700293555,92
1666700293555,92
