UTCTimestamp,SpO2,RR,HR,IBI
1694872783655,0,0,0,0
1694872783655,0,0,0,17.7232418060303
1694872783655,0,0,0,15.2038097381592
1694872785828,0,0,0,24.0468273162842
1694872785828,0,0,0,17.2805767059326
1694872788051,0,0,0,25.3572387695312
1694872788051,0,0,0,25.3572387695312
1694872791036,0,0,0,25.3572387695312
1694872791036,0,0,0,25.3572387695312
1694872793039,0,0,0,25.3572387695312
1694872793039,0,0,0,139.352096557617
1694872795172,0,0,0,26.6256370544434
1694872795172,0,0,0,12.5332479476929
1694872795172,0,0,0,17.7223644256592
1694872797401,0,0,0,17.7223644256592
1694872797401,0,0,0,43.8041915893555
1694872799609,0,0,0,14.5132884979248
1694872799609,0,0,0,39.9256935119629
1694872801814,0,0,0,15.0108547210693
1694872801814,0,0,0,25.1310958862305
1694872804022,0,0,0,25.1310958862305
1694872804022,0,0,0,25.1310958862305
1694872806046,0,0,0,76.2369613647461
1694872806046,0,0,0,16.8324794769287
1694872806046,0,0,0,16.6018543243408
1694872808033,0,0,0,16.6018543243408
1694872808033,0,0,0,16.6018543243408
1694872811033,0,0,0,66.2268600463867
1694872811033,0,0,0,30.5121936798096
1694872812887,0,0,0,30.5121936798096
1694872812887,99,0,0,30.5121936798096
1694872815086,99,0,0,30.5121936798096
1694872815086,99,0,0,30.5121936798096
1694872817039,99,0,0,115.211265563965
1694872817039,100,0,0,25.0824508666992
1694872817039,100,0,0,15.556056022644
1694872819049,99,0,0,16.6951217651367
1694872819049,100,0,0,17.60373878479
1694872822035,100,0,0,18.6616439819336
1694872822035,100,0,0,19.1134433746338
1694872824042,99,0,0,18.8660869598389
1694872824042,99,0,0,18.9730377197266
1694872826034,99,0,0,20.1272964477539
1694872826034,99,0,0,19.8087348937988
1694872828037,99,0,0,18.9018516540527
1694872828037,98,0,0,21.8949184417725
1694872828037,98,0,0,20.1169300079346
1694872831030,97,0,0,20.5933742523193
1694872831030,97,0,0,20.0636615753174
1694872833029,97,0,0,19.7857131958008
1694872833029,97,0,0,19.2972011566162
1694872835035,97,0,0,21.8713245391846
1694872835035,97,0,0,23.1968898773193
1694872837040,97,0,0,19.7603931427002
1694872837040,96,0,0,21.2781200408936
1694872839036,96,0,0,20.8975982666016
1694872839036,96,0,0,19.4689617156982
1694872839036,96,0,0,20.0148639678955
1694872842033,96,0,0,20.8727149963379
1694872842033,96,0,0,19.9939250946045
1694872844032,96,0,0,20.3493747711182
1694872844032,96,0,0,22.546630859375
1694872846036,96,0,0,19.8053855895996
1694872846036,96,0,0,21.4214706420898
1694872848038,96,0,73.0459060668945,22.3178081512451
1694872848038,96,0,73.1815414428711,19.5190048217773
1694872850031,96,0,72.7104339599609,21.4812850952148
1694872850031,96,0,72.6255722045898,22.7639598846436
1694872850031,96,0,72.6561813354492,22.1259727478027
1694872853042,96,0,72.6556625366211,20.190544128418
1694872853042,96,0,72.5392608642578,20.1208229064941
1694872855043,96,0,73.5517730712891,18.760347366333
1694872855043,96,0,73.2930908203125,20.5417652130127
1694872857034,96,0,72.7194366455078,21.1876182556152
1694872857034,96,0,72.8737411499023,19.3719081878662
1694872859041,96,0,73.1026077270508,20.9908924102783
1694872859041,96,0,73.2668151855469,19.6907138824463
1694872861194,96,0,73.9570465087891,19.2275218963623
1694872861194,96,0,74.3646697998047,19.5010261535645
1694872861194,96,0,73.7433929443359,23.1075038909912
1694872864036,96,0,74.0938720703125,21.1427097320557
1694872864036,96,0,73.4512176513672,22.0830230712891
1694872866050,96,0,72.8471984863281,21.3575801849365
1694872866050,96,0,72.9978790283203,20.9500045776367
1694872868039,96,0,73.7742080688477,18.3537006378174
1694872868039,96,0,73.9039764404297,20.8267269134521
1694872870031,96,0,74.1389846801758,18.9882373809814
1694872870031,97,0,74.2777252197266,17.8990936279297
1694872873036,97,0,74.9297180175781,17.8505210876465
1694872873036,97,0,75.2989196777344,19.7111625671387
1694872873036,97,0,75.3780288696289,19.0194149017334
1694872875031,96,0,75.3038940429688,20.5870113372803
1694872875031,96,0,74.9444122314453,20.975492477417
1694872877053,96,0,75.190299987793,17.8182220458984
1694872877053,96,0,75.22021484375,19.3864479064941
1694872879032,96,0,75.6764907836914,20.519926071167
1694872879032,96,0,76.3097229003906,18.571949005127
1694872882047,96,0,76.9835433959961,18.6103954315186
1694872882047,96,0,77.4037857055664,19.3009376525879
1694872884044,96,0,77.3321075439453,19.0007228851318
1694872884044,96,0,77.5042572021484,19.7876224517822
1694872884044,96,0,78.0539932250977,18.5423049926758
1694872886034,96,0,77.5863342285156,18.8984928131104
1694872886034,96,0,77.2662200927734,19.3702487945557
1694872888040,96,0,76.9795150756836,22.6174564361572
1694872888040,96,0,76.9008560180664,23.7800197601318
1694872890375,96,0,76.2677383422852,22.8446178436279
1694872890375,96,0,75.8286285400391,20.9346885681152
1694872892609,96,0,0,19.2698802947998
1694872892609,96,0,0,21.5305233001709
1694872894821,96,0,0,21.5305233001709
1694872894821,96,0,0,16.1119766235352
1694872894821,96,0,0,25.4813785552979
1694872897029,97,0,0,25.4813785552979
1694872897029,97,0,0,36.6272964477539
1694872899046,97,0,0,19.013671875
1694872899046,97,0,0,18.9854412078857
1694872902039,97,0,75.4251480102539,19.7601909637451
1694872902039,97,0,75.9150085449219,19.3178157806396
1694872904032,97,0,75.7908706665039,20.0839080810547
